,inventory,period_begin,state_code,county_name
13092,[-21.481398],2020-01-27,TN,McMinn County
13093,[1165.1948],2020-02-03,TN,McMinn County
13094,[1064.5371],2020-02-10,TN,McMinn County
13095,[1289.2435],2020-02-17,TN,McMinn County
13096,[1125.6069],2020-02-24,TN,McMinn County
13097,[75.62696],2019-12-02,TN,McNairy County
13098,[97.13883],2019-12-09,TN,McNairy County
13099,[119.88793],2019-12-16,TN,McNairy County
13100,[123.19636],2019-12-23,TN,McNairy County
13101,[125.44578],2019-12-30,TN,McNairy County
13102,[127.675545],2020-01-06,TN,McNairy County
13103,[130.02505],2020-01-13,TN,McNairy County
13104,[132.52637],2020-01-20,TN,McNairy County
13105,[135.19778],2020-01-27,TN,McNairy County
13106,[138.05792],2020-02-03,TN,McNairy County
13107,[141.12686],2020-02-10,TN,McNairy County
13108,[144.42651],2020-02-17,TN,McNairy County
13109,[147.9809],2020-02-24,TN,McNairy County
13110,[3154.1006],2019-12-02,NC,Mecklenburg County
13111,[4507.829],2019-12-09,NC,Mecklenburg County
13112,[3916.656],2019-12-16,NC,Mecklenburg County
13113,[3791.252],2019-12-23,NC,Mecklenburg County
13114,[3695.166],2019-12-30,NC,Mecklenburg County
13115,[3695.4666],2020-01-06,NC,Mecklenburg County
13116,[3704.586],2020-01-13,NC,Mecklenburg County
13117,[3704.8345],2020-01-20,NC,Mecklenburg County
13118,[3710.2817],2020-01-27,NC,Mecklenburg County
13119,[3714.2957],2020-02-03,NC,Mecklenburg County
13120,[3718.0623],2020-02-10,NC,Mecklenburg County
13121,[3722.0444],2020-02-17,NC,Mecklenburg County
13122,[3725.7805],2020-02-24,NC,Mecklenburg County
13123,[1647.087],2019-12-02,MI,Mecosta County
13124,[2120.9622],2019-12-09,MI,Mecosta County
13125,[2367.3613],2019-12-16,MI,Mecosta County
13126,[2780.5706],2019-12-23,MI,Mecosta County
13127,[3364.1038],2019-12-30,MI,Mecosta County
13128,[3574.619],2020-01-06,MI,Mecosta County
13129,[3691.4194],2020-01-13,MI,Mecosta County
13130,[3783.2588],2020-01-20,MI,Mecosta County
13131,[3864.1729],2020-01-27,MI,Mecosta County
13132,[3938.4263],2020-02-03,MI,Mecosta County
13133,[4007.685],2020-02-10,MI,Mecosta County
13134,[4072.6494],2020-02-17,MI,Mecosta County
13135,[4133.5596],2020-02-24,MI,Mecosta County
13136,[1351.1356],2019-12-02,OH,Medina County
13137,[1797.0818],2019-12-09,OH,Medina County
13138,[1832.5828],2019-12-16,OH,Medina County
13139,[2098.9734],2019-12-23,OH,Medina County
13140,[2593.135],2019-12-30,OH,Medina County
13141,[2897.0718],2020-01-06,OH,Medina County
13142,[3047.6038],2020-01-13,OH,Medina County
13143,[3145.0767],2020-01-20,OH,Medina County
13144,[3227.346],2020-01-27,OH,Medina County
13145,[3304.6855],2020-02-03,OH,Medina County
13146,[3379.592],2020-02-10,OH,Medina County
13147,[3452.567],2020-02-17,OH,Medina County
13148,[3523.5034],2020-02-24,OH,Medina County
13149,[973.1426],2019-12-02,TX,Medina County
13150,[832.07117],2019-12-09,TX,Medina County
13151,[825.12695],2019-12-16,TX,Medina County
13152,[865.58136],2019-12-23,TX,Medina County
13153,[1687.5278],2019-12-30,TX,Medina County
13154,[1672.2422],2020-01-06,TX,Medina County
13155,[1872.8219],2020-01-13,TX,Medina County
13156,[1865.565],2020-01-20,TX,Medina County
13157,[1862.8451],2020-01-27,TX,Medina County
13158,[1844.7107],2020-02-03,TX,Medina County
13159,[1828.7291],2020-02-10,TX,Medina County
13160,[1812.0704],2020-02-17,TX,Medina County
13161,[1796.8348],2020-02-24,TX,Medina County
13162,[199.20813],2019-12-02,MN,Meeker County
13163,[209.25726],2019-12-09,MN,Meeker County
13164,[242.764],2019-12-16,MN,Meeker County
13165,[242.89697],2019-12-23,MN,Meeker County
